in s,C2 in V
-2.2278588E+00,3.29590E+00
-2.2278129E+00,3.27637E+00
-2.2277670E+00,3.25684E+00
-2.2277211E+00,3.28613E+00
-2.2276752E+00,3.32520E+00
-2.2276293E+00,3.26660E+00
-2.2275834E+00,3.29590E+00
-2.2275375E+00,3.30566E+00
-2.2274916E+00,3.32520E+00
-2.2274457E+00,3.25684E+00
-2.2273998E+00,3.31543E+00
-2.2273539E+00,3.25684E+00
-2.2273080E+00,3.32520E+00
-2.2272621E+00,3.34473E+00
-2.2272162E+00,3.32520E+00
-2.2271703E+00,3.28613E+00
-2.2271244E+00,3.30566E+00
-2.2270785E+00,3.32520E+00
-2.2270326E+00,3.28613E+00
-2.2269867E+00,3.28613E+00
-2.2269408E+00,3.31543E+00
-2.2268948E+00,3.26660E+00
-2.2268489E+00,3.32520E+00
-2.2268030E+00,3.31543E+00
-2.2267571E+00,3.30566E+00
-2.2267112E+00,3.27637E+00
-2.2266653E+00,3.29590E+00
-2.2266194E+00,3.28613E+00
-2.2265735E+00,3.28613E+00
-2.2265276E+00,3.29590E+00
-2.2264817E+00,3.26660E+00
-2.2264358E+00,3.29590E+00
-2.2263899E+00,3.26660E+00
-2.2263440E+00,3.30566E+00
-2.2262981E+00,3.26660E+00
-2.2262522E+00,3.30566E+00
-2.2262063E+00,3.30566E+00
-2.2261604E+00,3.26660E+00
-2.2261145E+00,3.27637E+00
-2.2260686E+00,3.29590E+00
-2.2260227E+00,3.30566E+00
-2.2259768E+00,3.32520E+00
-2.2259309E+00,3.32520E+00
-2.2258850E+00,3.34473E+00
-2.2258391E+00,3.26660E+00
-2.2257932E+00,3.31543E+00
-2.2257472E+00,3.26660E+00
-2.2257013E+00,3.31543E+00
-2.2256554E+00,3.30566E+00
-2.2256095E+00,3.28613E+00
-2.2255636E+00,3.26660E+00
-2.2255177E+00,3.29590E+00
-2.2254718E+00,3.27637E+00
-2.2254259E+00,3.28613E+00
-2.2253800E+00,3.30566E+00
-2.2253341E+00,3.28613E+00
-2.2252882E+00,3.29590E+00
-2.2252423E+00,3.29590E+00
-2.2251964E+00,3.31543E+00
-2.2251505E+00,3.33496E+00
-2.2251046E+00,3.30566E+00
-2.2250587E+00,3.29590E+00
-2.2250128E+00,3.33496E+00
-2.2249669E+00,3.30566E+00
-2.2249210E+00,3.29590E+00
-2.2248751E+00,3.26660E+00
-2.2248292E+00,3.33496E+00
-2.2247833E+00,3.32520E+00
-2.2247374E+00,3.32520E+00
-2.2246915E+00,3.28613E+00
-2.2246456E+00,3.29590E+00
-2.2245996E+00,3.32520E+00
-2.2245537E+00,3.32520E+00
-2.2245078E+00,3.26660E+00
-2.2244619E+00,3.26660E+00
-2.2244160E+00,3.29590E+00
-2.2243701E+00,3.32520E+00
-2.2243242E+00,3.29590E+00
-2.2242783E+00,3.29590E+00
-2.2242324E+00,3.25684E+00
-2.2241865E+00,3.29590E+00
-2.2241406E+00,3.28613E+00
-2.2240947E+00,3.32520E+00
-2.2240488E+00,3.29590E+00
-2.2240029E+00,3.30566E+00
-2.2239570E+00,3.32520E+00
-2.2239111E+00,3.30566E+00
-2.2238652E+00,3.24707E+00
-2.2238193E+00,3.24707E+00
-2.2237734E+00,3.26660E+00
-2.2237275E+00,3.28613E+00
-2.2236816E+00,3.30566E+00
-2.2236357E+00,3.30566E+00
-2.2235898E+00,3.27637E+00
-2.2235439E+00,3.30566E+00
-2.2234980E+00,3.26660E+00
-2.2234520E+00,3.27637E+00
-2.2234061E+00,3.31543E+00
-2.2233602E+00,3.28613E+00
-2.2233143E+00,3.30566E+00
-2.2232684E+00,3.25684E+00
-2.2232225E+00,3.28613E+00
-2.2231766E+00,3.27637E+00
-2.2231307E+00,3.27637E+00
-2.2230848E+00,3.27637E+00
-2.2230389E+00,3.31543E+00
-2.2229930E+00,3.25684E+00
-2.2229471E+00,3.28613E+00
-2.2229012E+00,3.31543E+00
-2.2228553E+00,3.32520E+00
-2.2228094E+00,3.31543E+00
-2.2227635E+00,3.28613E+00
-2.2227176E+00,3.33496E+00
-2.2226717E+00,3.31543E+00
-2.2226258E+00,3.27637E+00
-2.2225799E+00,3.32520E+00
-2.2225340E+00,3.24707E+00
-2.2224881E+00,3.28613E+00
-2.2224422E+00,3.33496E+00
-2.2223963E+00,3.27637E+00
-2.2223504E+00,3.27637E+00
-2.2223044E+00,3.32520E+00
-2.2222585E+00,3.29590E+00
-2.2222126E+00,3.28613E+00
-2.2221667E+00,3.30566E+00
-2.2221208E+00,3.30566E+00
-2.2220749E+00,3.34473E+00
-2.2220290E+00,3.32520E+00
-2.2219831E+00,3.25684E+00
-2.2219372E+00,3.29590E+00
-2.2218913E+00,3.25684E+00
-2.2218454E+00,3.31543E+00
-2.2217995E+00,3.26660E+00
-2.2217536E+00,3.33496E+00
-2.2217077E+00,3.27637E+00
-2.2216618E+00,3.29590E+00
-2.2216159E+00,3.29590E+00
-2.2215700E+00,3.29590E+00
-2.2215241E+00,3.29590E+00
-2.2214782E+00,3.29590E+00
-2.2214323E+00,3.29590E+00
-2.2213864E+00,3.31543E+00
-2.2213405E+00,3.29590E+00
-2.2212946E+00,3.26660E+00
-2.2212487E+00,3.30566E+00
-2.2212028E+00,3.27637E+00
-2.2211568E+00,3.26660E+00
-2.2211109E+00,3.35449E+00
-2.2210650E+00,3.26660E+00
-2.2210191E+00,3.28613E+00
-2.2209732E+00,3.28613E+00
-2.2209273E+00,3.26660E+00
-2.2208814E+00,3.31543E+00
-2.2208355E+00,3.31543E+00
-2.2207896E+00,3.28613E+00
-2.2207437E+00,3.27637E+00
-2.2206978E+00,3.32520E+00
-2.2206519E+00,3.32520E+00
-2.2206060E+00,3.32520E+00
-2.2205601E+00,3.32520E+00
-2.2205142E+00,3.29590E+00
-2.2204683E+00,3.29590E+00
-2.2204224E+00,3.27637E+00
-2.2203765E+00,3.26660E+00
-2.2203306E+00,3.28613E+00
-2.2202847E+00,3.32520E+00
-2.2202388E+00,-4.88281E-03
-2.2201929E+00,4.88281E-03
-2.2201470E+00,4.88281E-03
-2.2201011E+00,2.44141E-02
-2.2200552E+00,4.88281E-03
-2.2200092E+00,-4.88281E-03
-2.2199633E+00,2.44141E-02
-2.2199174E+00,-4.88281E-03
-2.2198715E+00,-3.41797E-02
-2.2198256E+00,-2.44141E-02
-2.2197797E+00,4.88281E-03
-2.2197338E+00,-4.39453E-02
-2.2196879E+00,3.41797E-02
-2.2196420E+00,-2.44141E-02
-2.2195961E+00,4.88281E-03
-2.2195502E+00,-2.44141E-02
-2.2195043E+00,-3.41797E-02
-2.2194584E+00,-4.88281E-03
-2.2194125E+00,-4.88281E-03
-2.2193666E+00,-4.88281E-03
-2.2193207E+00,-2.44141E-02
-2.2192748E+00,-2.44141E-02
-2.2192289E+00,-2.44141E-02
-2.2191830E+00,2.44141E-02
-2.2191371E+00,-1.46484E-02
-2.2190912E+00,-3.41797E-02
-2.2190453E+00,-2.44141E-02
-2.2189994E+00,-4.88281E-03
-2.2189535E+00,2.44141E-02
-2.2189076E+00,-4.88281E-03
-2.2188616E+00,-5.37109E-02
-2.2188157E+00,-2.44141E-02
-2.2187698E+00,-2.44141E-02
-2.2187239E+00,-2.44141E-02
-2.2186780E+00,-3.41797E-02
-2.2186321E+00,-4.39453E-02
-2.2185862E+00,-2.44141E-02
-2.2185403E+00,-7.32422E-02
-2.2184944E+00,-5.37109E-02
-2.2184485E+00,-4.88281E-03
-2.2184026E+00,-3.41797E-02
-2.2183567E+00,2.44141E-02
-2.2183108E+00,-4.88281E-03
-2.2182649E+00,-4.88281E-03
-2.2182190E+00,-4.39453E-02
-2.2181731E+00,-1.46484E-02
-2.2181272E+00,-1.46484E-02
-2.2180813E+00,-2.44141E-02
-2.2180354E+00,-2.44141E-02
-2.2179895E+00,-3.41797E-02
-2.2179436E+00,-1.46484E-02
-2.2178977E+00,-2.44141E-02
-2.2178518E+00,-6.34766E-02
-2.2178059E+00,1.46484E-02
-2.2177600E+00,-5.37109E-02
-2.2177140E+00,-2.44141E-02
-2.2176681E+00,-2.44141E-02
-2.2176222E+00,1.46484E-02
-2.2175763E+00,1.46484E-02
-2.2175304E+00,-1.46484E-02
-2.2174845E+00,4.88281E-03
-2.2174386E+00,1.46484E-02
-2.2173927E+00,-5.37109E-02
-2.2173468E+00,4.88281E-03
-2.2173009E+00,1.46484E-02
-2.2172550E+00,4.88281E-03
-2.2172091E+00,4.88281E-03
-2.2171632E+00,1.46484E-02
-2.2171173E+00,4.39453E-02
-2.2170714E+00,2.44141E-02
-2.2170255E+00,4.88281E-03
-2.2169796E+00,4.88281E-03
-2.2169337E+00,2.44141E-02
-2.2168878E+00,-7.32422E-02
-2.2168419E+00,-3.41797E-02
-2.2167960E+00,-4.88281E-03
-2.2167501E+00,-4.39453E-02
-2.2167042E+00,-4.88281E-03
-2.2166583E+00,-4.88281E-03
-2.2166124E+00,-2.44141E-02
-2.2165664E+00,-1.46484E-02
-2.2165205E+00,-4.88281E-03
-2.2164746E+00,-1.46484E-02
-2.2164287E+00,-1.46484E-02
-2.2163828E+00,-4.39453E-02
-2.2163369E+00,-2.44141E-02
-2.2162910E+00,4.88281E-03
-2.2162451E+00,-2.44141E-02
-2.2161992E+00,-2.44141E-02
-2.2161533E+00,1.46484E-02
-2.2161074E+00,-4.88281E-03
-2.2160615E+00,-4.88281E-03
-2.2160156E+00,-2.44141E-02
-2.2159697E+00,-1.46484E-02
-2.2159238E+00,-1.46484E-02
-2.2158779E+00,-1.46484E-02
-2.2158320E+00,-2.44141E-02
-2.2157861E+00,4.88281E-03
-2.2157402E+00,2.44141E-02
-2.2156943E+00,-1.46484E-02
-2.2156484E+00,-3.41797E-02
-2.2156025E+00,-4.39453E-02
-2.2155566E+00,2.44141E-02
-2.2155107E+00,-5.37109E-02
-2.2154648E+00,-4.88281E-03
-2.2154188E+00,-2.44141E-02
-2.2153729E+00,-4.39453E-02
-2.2153270E+00,-1.46484E-02
-2.2152811E+00,-4.88281E-03
-2.2152352E+00,2.44141E-02
-2.2151893E+00,-1.46484E-02
-2.2151434E+00,-4.88281E-03
-2.2150975E+00,-1.46484E-02
-2.2150516E+00,4.88281E-03
-2.2150057E+00,-4.88281E-03
-2.2149598E+00,-1.46484E-02
-2.2149139E+00,5.37109E-02
-2.2148680E+00,1.46484E-02
-2.2148221E+00,-2.44141E-02
-2.2147762E+00,4.88281E-03
-2.2147303E+00,-5.37109E-02
-2.2146844E+00,-3.41797E-02
-2.2146385E+00,-4.88281E-03
-2.2145926E+00,-2.44141E-02
-2.2145467E+00,2.44141E-02
-2.2145008E+00,4.88281E-03
-2.2144549E+00,-4.88281E-03
-2.2144090E+00,4.88281E-03
-2.2143631E+00,-1.46484E-02
-2.2143172E+00,4.88281E-03
-2.2142712E+00,1.46484E-02
-2.2142253E+00,4.88281E-03
-2.2141794E+00,-2.44141E-02
-2.2141335E+00,-4.88281E-03
-2.2140876E+00,4.88281E-03
-2.2140417E+00,-2.44141E-02
-2.2139958E+00,-2.44141E-02
-2.2139499E+00,-1.46484E-02
-2.2139040E+00,4.88281E-03
-2.2138581E+00,-2.44141E-02
-2.2138122E+00,-4.39453E-02
-2.2137663E+00,-4.39453E-02
-2.2137204E+00,-5.37109E-02
-2.2136745E+00,1.46484E-02
-2.2136286E+00,-4.39453E-02
-2.2135827E+00,-2.44141E-02
-2.2135368E+00,-2.44141E-02
-2.2134909E+00,-4.88281E-03
-2.2134450E+00,4.88281E-03
-2.2133991E+00,-2.44141E-02
-2.2133532E+00,-1.46484E-02
-2.2133073E+00,1.46484E-02
-2.2132614E+00,-2.44141E-02
-2.2132155E+00,-3.41797E-02
-2.2131696E+00,4.88281E-03
-2.2131236E+00,-4.88281E-03
-2.2130777E+00,-2.44141E-02
-2.2130318E+00,-2.44141E-02
-2.2129859E+00,-5.37109E-02
-2.2129400E+00,2.44141E-02
-2.2128941E+00,-2.44141E-02
-2.2128482E+00,4.88281E-03
-2.2128023E+00,1.46484E-02
-2.2127564E+00,-4.88281E-03
-2.2127105E+00,2.44141E-02
-2.2126646E+00,1.46484E-02
-2.2126187E+00,-4.88281E-03
-2.2125728E+00,-2.44141E-02
-2.2125269E+00,-5.37109E-02
-2.2124810E+00,-4.88281E-03
-2.2124351E+00,-4.88281E-03
-2.2123892E+00,1.46484E-02
-2.2123433E+00,4.88281E-03
-2.2122974E+00,2.44141E-02
-2.2122515E+00,-1.46484E-02
-2.2122056E+00,4.88281E-03
-2.2121597E+00,-2.44141E-02
-2.2121138E+00,-1.46484E-02
-2.2120679E+00,-4.88281E-03
-2.2120220E+00,2.44141E-02
-2.2119760E+00,-2.44141E-02
-2.2119301E+00,-1.46484E-02
-2.2118842E+00,-4.39453E-02
-2.2118383E+00,1.46484E-02
-2.2117924E+00,2.44141E-02
-2.2117465E+00,1.46484E-02
-2.2117006E+00,-5.37109E-02
-2.2116547E+00,-2.44141E-02
-2.2116088E+00,4.88281E-03
-2.2115629E+00,1.46484E-02
-2.2115170E+00,4.88281E-03
-2.2114711E+00,1.46484E-02
-2.2114252E+00,4.88281E-03
-2.2113793E+00,-3.41797E-02
-2.2113334E+00,-2.44141E-02
-2.2112875E+00,-3.41797E-02
-2.2112416E+00,-4.39453E-02
-2.2111957E+00,2.44141E-02
-2.2111498E+00,1.46484E-02
-2.2111039E+00,-4.88281E-03
-2.2110580E+00,-2.44141E-02
-2.2110121E+00,-4.88281E-03
-2.2109662E+00,-4.39453E-02
-2.2109203E+00,-4.88281E-03
-2.2108744E+00,3.41797E-02
-2.2108284E+00,-5.37109E-02
-2.2107825E+00,4.39453E-02
-2.2107366E+00,-4.88281E-03
-2.2106907E+00,-1.46484E-02
-2.2106448E+00,-3.41797E-02
-2.2105989E+00,-4.88281E-03
-2.2105530E+00,-2.44141E-02
-2.2105071E+00,-4.88281E-03
-2.2104612E+00,-3.41797E-02
-2.2104153E+00,-4.39453E-02
-2.2103694E+00,-6.34766E-02
-2.2103235E+00,-1.46484E-02
-2.2102776E+00,4.88281E-03
-2.2102317E+00,4.88281E-03
-2.2101858E+00,-4.88281E-03
-2.2101399E+00,-5.37109E-02
-2.2100940E+00,-4.88281E-03
-2.2100481E+00,-3.41797E-02
-2.2100022E+00,-5.37109E-02
-2.2099563E+00,-2.44141E-02
-2.2099104E+00,-4.39453E-02
-2.2098645E+00,-4.88281E-03
-2.2098186E+00,1.46484E-02
-2.2097727E+00,1.46484E-02
-2.2097268E+00,-4.88281E-03
-2.2096808E+00,-1.46484E-02
-2.2096349E+00,2.44141E-02
-2.2095890E+00,-4.88281E-03
-2.2095431E+00,-3.41797E-02
-2.2094972E+00,-1.46484E-02
-2.2094513E+00,-4.88281E-03
-2.2094054E+00,-1.46484E-02
-2.2093595E+00,-2.44141E-02
-2.2093136E+00,-5.37109E-02
-2.2092677E+00,-4.88281E-03
-2.2092218E+00,-3.41797E-02
-2.2091759E+00,-1.46484E-02
-2.2091300E+00,2.44141E-02
-2.2090841E+00,-3.41797E-02
-2.2090382E+00,-2.44141E-02
-2.2089923E+00,-4.88281E-03
-2.2089464E+00,-4.88281E-03
-2.2089005E+00,-3.41797E-02
-2.2088546E+00,-1.46484E-02
-2.2088087E+00,-2.44141E-02
-2.2087628E+00,1.46484E-02
-2.2087169E+00,-4.88281E-03
-2.2086710E+00,-2.44141E-02
-2.2086251E+00,2.44141E-02
-2.2085792E+00,-1.46484E-02
-2.2085332E+00,4.88281E-03
-2.2084873E+00,-4.88281E-03
-2.2084414E+00,-1.46484E-02
-2.2083955E+00,-2.44141E-02
-2.2083496E+00,-2.44141E-02
-2.2083037E+00,-5.37109E-02
-2.2082578E+00,4.88281E-03
-2.2082119E+00,-2.44141E-02
-2.2081660E+00,4.88281E-03
-2.2081201E+00,-4.39453E-02
-2.2080742E+00,-1.46484E-02
-2.2080283E+00,-4.39453E-02
-2.2079824E+00,4.39453E-02
-2.2079365E+00,-2.44141E-02
-2.2078906E+00,4.88281E-03
-2.2078447E+00,-2.44141E-02
-2.2077988E+00,-4.88281E-03
-2.2077529E+00,-5.37109E-02
-2.2077070E+00,-2.44141E-02
-2.2076611E+00,-7.32422E-02
-2.2076152E+00,3.41797E-02
-2.2075693E+00,-3.41797E-02
-2.2075234E+00,-4.88281E-03
-2.2074775E+00,-4.88281E-03
-2.2074316E+00,-2.44141E-02
-2.2073856E+00,4.88281E-03
-2.2073397E+00,-2.44141E-02
-2.2072938E+00,-4.88281E-03
-2.2072479E+00,2.44141E-02
-2.2072020E+00,-4.88281E-03
-2.2071561E+00,4.39453E-02
-2.2071102E+00,-3.41797E-02
-2.2070643E+00,-1.46484E-02
-2.2070184E+00,-3.41797E-02
-2.2069725E+00,4.88281E-03
-2.2069266E+00,-1.46484E-02
-2.2068807E+00,1.46484E-02
-2.2068348E+00,-2.44141E-02
-2.2067889E+00,-1.46484E-02
-2.2067430E+00,-4.39453E-02
-2.2066971E+00,-2.44141E-02
-2.2066512E+00,-4.88281E-03
-2.2066053E+00,-4.88281E-03
-2.2065594E+00,2.44141E-02
-2.2065135E+00,-4.39453E-02
-2.2064676E+00,-4.88281E-03
-2.2064217E+00,-3.41797E-02
-2.2063758E+00,-5.37109E-02
-2.2063299E+00,-3.41797E-02
-2.2062840E+00,4.88281E-03
-2.2062380E+00,-4.88281E-03
-2.2061921E+00,-4.88281E-03
-2.2061462E+00,-4.88281E-03
-2.2061003E+00,2.44141E-02
-2.2060544E+00,4.88281E-03
-2.2060085E+00,2.44141E-02
-2.2059626E+00,-4.88281E-03
-2.2059167E+00,2.44141E-02
-2.2058708E+00,3.41797E-02
-2.2058249E+00,-3.41797E-02
-2.2057790E+00,-4.88281E-03
-2.2057331E+00,-1.46484E-02
-2.2056872E+00,5.37109E-02
-2.2056413E+00,-1.46484E-02
-2.2055954E+00,-4.88281E-03
-2.2055495E+00,-1.46484E-02
-2.2055036E+00,1.46484E-02
-2.2054577E+00,-4.39453E-02
-2.2054118E+00,-2.44141E-02
-2.2053659E+00,-2.44141E-02
-2.2053200E+00,4.88281E-03
-2.2052741E+00,4.88281E-03
-2.2052282E+00,4.88281E-03
-2.2051823E+00,4.88281E-03
-2.2051364E+00,-2.44141E-02
-2.2050904E+00,4.88281E-03
-2.2050445E+00,-2.44141E-02
-2.2049986E+00,-2.44141E-02
-2.2049527E+00,-4.39453E-02
-2.2049068E+00,2.44141E-02
-2.2048609E+00,2.44141E-02
-2.2048150E+00,-3.41797E-02
-2.2047691E+00,4.88281E-03
-2.2047232E+00,-2.44141E-02
-2.2046773E+00,-3.41797E-02
-2.2046314E+00,4.88281E-03
-2.2045855E+00,4.88281E-03
-2.2045396E+00,-2.44141E-02
-2.2044937E+00,-4.88281E-03
-2.2044478E+00,1.46484E-02
-2.2044019E+00,-4.88281E-03
-2.2043560E+00,-3.41797E-02
-2.2043101E+00,-4.88281E-03
-2.2042642E+00,-1.46484E-02
-2.2042183E+00,-2.44141E-02
-2.2041724E+00,-5.37109E-02
-2.2041265E+00,-4.88281E-03
-2.2040806E+00,4.88281E-03
-2.2040347E+00,-1.46484E-02
-2.2039888E+00,-4.88281E-03
-2.2039428E+00,4.88281E-03
-2.2038969E+00,-2.44141E-02
-2.2038510E+00,1.46484E-02
-2.2038051E+00,4.88281E-03
-2.2037592E+00,-4.88281E-03
-2.2037133E+00,4.88281E-03
-2.2036674E+00,-6.34766E-02
-2.2036215E+00,4.88281E-03
-2.2035756E+00,1.46484E-02
-2.2035297E+00,-5.37109E-02
-2.2034838E+00,-3.41797E-02
-2.2034379E+00,-1.46484E-02
-2.2033920E+00,-3.41797E-02
-2.2033461E+00,-1.46484E-02
-2.2033002E+00,4.88281E-03
-2.2032543E+00,4.88281E-03
-2.2032084E+00,4.88281E-03
-2.2031625E+00,-3.41797E-02
-2.2031166E+00,4.88281E-03
-2.2030707E+00,-3.41797E-02
-2.2030248E+00,1.46484E-02
-2.2029789E+00,-2.44141E-02
-2.2029330E+00,-2.44141E-02
-2.2028871E+00,-3.41797E-02
-2.2028412E+00,4.88281E-03
-2.2027952E+00,-1.46484E-02
-2.2027493E+00,-3.41797E-02
-2.2027034E+00,-3.41797E-02
-2.2026575E+00,1.46484E-02
-2.2026116E+00,-1.46484E-02
-2.2025657E+00,-1.46484E-02
-2.2025198E+00,-2.44141E-02
-2.2024739E+00,4.39453E-02
-2.2024280E+00,-2.44141E-02
-2.2023821E+00,-1.46484E-02
-2.2023362E+00,-2.44141E-02
-2.2022903E+00,4.88281E-03
-2.2022444E+00,-5.37109E-02
-2.2021985E+00,1.46484E-02
-2.2021526E+00,1.46484E-02
-2.2021067E+00,-4.88281E-03
-2.2020608E+00,-2.44141E-02
-2.2020149E+00,-4.88281E-03
-2.2019690E+00,-4.88281E-03
-2.2019231E+00,-4.88281E-03
-2.2018772E+00,1.46484E-02
-2.2018313E+00,4.39453E-02
-2.2017854E+00,-4.39453E-02
-2.2017395E+00,4.88281E-03
-2.2016936E+00,-2.44141E-02
-2.2016476E+00,-1.46484E-02
-2.2016017E+00,-2.44141E-02
-2.2015558E+00,4.88281E-03
-2.2015099E+00,-3.41797E-02
-2.2014640E+00,2.44141E-02
-2.2014181E+00,4.88281E-03
-2.2013722E+00,-2.44141E-02
-2.2013263E+00,-2.44141E-02
-2.2012804E+00,4.88281E-03
-2.2012345E+00,-4.88281E-03
-2.2011886E+00,-4.88281E-03
-2.2011427E+00,-4.88281E-03
-2.2010968E+00,-1.46484E-02
-2.2010509E+00,-1.46484E-02
-2.2010050E+00,-3.41797E-02
-2.2009591E+00,2.44141E-02
-2.2009132E+00,-8.30078E-02
-2.2008673E+00,2.44141E-02
-2.2008214E+00,-3.41797E-02
-2.2007755E+00,-3.41797E-02
-2.2007296E+00,-1.46484E-02
-2.2006837E+00,-4.88281E-03
-2.2006378E+00,-4.88281E-03
-2.2005919E+00,5.37109E-02
-2.2005460E+00,-1.46484E-02
-2.2005000E+00,-2.44141E-02
-2.2004541E+00,-3.41797E-02
-2.2004082E+00,4.88281E-03
-2.2003623E+00,2.44141E-02
-2.2003164E+00,-1.46484E-02
-2.2002705E+00,-1.46484E-02
-2.2002246E+00,3.41797E-02
-2.2001787E+00,-4.88281E-03
-2.2001328E+00,-3.41797E-02
-2.2000869E+00,-1.46484E-02
-2.2000410E+00,-2.44141E-02
-2.1999951E+00,-4.88281E-03
-2.1999492E+00,-1.46484E-02
-2.1999033E+00,1.46484E-02
-2.1998574E+00,1.46484E-02
-2.1998115E+00,-1.46484E-02
-2.1997656E+00,-4.88281E-03
-2.1997197E+00,-2.44141E-02
-2.1996738E+00,-5.37109E-02
-2.1996279E+00,-4.88281E-03
-2.1995820E+00,4.88281E-03
-2.1995361E+00,-4.39453E-02
-2.1994902E+00,-4.88281E-03
-2.1994443E+00,-2.44141E-02
-2.1993984E+00,4.88281E-03
-2.1993524E+00,1.46484E-02
-2.1993065E+00,-1.46484E-02
-2.1992606E+00,-4.88281E-03
-2.1992147E+00,-4.88281E-03
-2.1991688E+00,-4.88281E-03
-2.1991229E+00,-5.37109E-02
-2.1990770E+00,-3.41797E-02
-2.1990311E+00,4.88281E-03
-2.1989852E+00,4.88281E-03
-2.1989393E+00,-2.44141E-02
-2.1988934E+00,-4.88281E-03
-2.1988475E+00,4.39453E-02
-2.1988016E+00,1.46484E-02
-2.1987557E+00,-2.44141E-02
-2.1987098E+00,1.46484E-02
-2.1986639E+00,-4.88281E-03
-2.1986180E+00,-4.88281E-03
-2.1985721E+00,-5.37109E-02
-2.1985262E+00,-1.46484E-02
-2.1984803E+00,-1.46484E-02
-2.1984344E+00,1.46484E-02
-2.1983885E+00,-4.88281E-03
-2.1983426E+00,-4.88281E-03
-2.1982967E+00,2.44141E-02
-2.1982508E+00,2.44141E-02
-2.1982048E+00,-4.39453E-02
-2.1981589E+00,4.88281E-03
-2.1981130E+00,-2.44141E-02
-2.1980671E+00,-3.41797E-02
-2.1980212E+00,-2.44141E-02
-2.1979753E+00,4.88281E-03
-2.1979294E+00,4.88281E-03
-2.1978835E+00,-2.44141E-02
-2.1978376E+00,-1.46484E-02
-2.1977917E+00,1.46484E-02
-2.1977458E+00,-1.46484E-02
-2.1976999E+00,4.88281E-03
-2.1976540E+00,-1.46484E-02
-2.1976081E+00,1.46484E-02
-2.1975622E+00,-3.41797E-02
-2.1975163E+00,1.46484E-02
-2.1974704E+00,-4.88281E-03
-2.1974245E+00,-1.46484E-02
-2.1973786E+00,-4.88281E-03
-2.1973327E+00,-4.88281E-03
-2.1972868E+00,2.44141E-02
-2.1972409E+00,-4.88281E-03
-2.1971950E+00,4.88281E-03
-2.1971491E+00,-3.41797E-02
-2.1971032E+00,-2.44141E-02
-2.1970572E+00,-1.46484E-02
-2.1970113E+00,-4.39453E-02
-2.1969654E+00,-2.44141E-02
-2.1969195E+00,-4.39453E-02
-2.1968736E+00,-2.44141E-02
-2.1968277E+00,-4.39453E-02
-2.1967818E+00,-4.88281E-03
-2.1967359E+00,-4.88281E-03
-2.1966900E+00,-1.46484E-02
-2.1966441E+00,-4.39453E-02
-2.1965982E+00,-2.44141E-02
-2.1965523E+00,-4.88281E-03
-2.1965064E+00,-1.46484E-02
-2.1964605E+00,-4.39453E-02
-2.1964146E+00,-3.41797E-02
-2.1963687E+00,-1.46484E-02
-2.1963228E+00,-4.88281E-03
-2.1962769E+00,-2.44141E-02
-2.1962310E+00,-3.41797E-02
-2.1961851E+00,-4.88281E-03
-2.1961392E+00,-4.88281E-03
-2.1960933E+00,-4.88281E-03
-2.1960474E+00,-4.88281E-03
-2.1960015E+00,-2.44141E-02
-2.1959556E+00,-3.41797E-02
-2.1959096E+00,-4.88281E-03
-2.1958637E+00,-4.88281E-03
-2.1958178E+00,-5.37109E-02
-2.1957719E+00,-2.44141E-02
-2.1957260E+00,4.88281E-03
-2.1956801E+00,4.88281E-03
-2.1956342E+00,-4.39453E-02
-2.1955883E+00,-4.88281E-03
-2.1955424E+00,-4.88281E-03
-2.1954965E+00,-3.41797E-02
-2.1954506E+00,-6.34766E-02
-2.1954047E+00,-4.88281E-03
-2.1953588E+00,-1.46484E-02
-2.1953129E+00,-3.41797E-02
-2.1952670E+00,-2.44141E-02
-2.1952211E+00,-3.41797E-02
-2.1951752E+00,4.88281E-03
-2.1951293E+00,-4.88281E-03
-2.1950834E+00,4.88281E-03
-2.1950375E+00,-1.46484E-02
-2.1949916E+00,-2.44141E-02
-2.1949457E+00,-4.88281E-03
-2.1948998E+00,-1.46484E-02
-2.1948539E+00,-1.46484E-02
-2.1948080E+00,-4.88281E-03
-2.1947620E+00,-4.88281E-03
-2.1947161E+00,-2.44141E-02
-2.1946702E+00,4.88281E-03
-2.1946243E+00,-2.44141E-02
-2.1945784E+00,-4.39453E-02
-2.1945325E+00,-4.88281E-03
-2.1944866E+00,-4.88281E-03
-2.1944407E+00,-1.46484E-02
-2.1943948E+00,4.88281E-03
-2.1943489E+00,-2.44141E-02
-2.1943030E+00,1.46484E-02
-2.1942571E+00,-4.88281E-03
-2.1942112E+00,-1.46484E-02
-2.1941653E+00,-4.88281E-03
-2.1941194E+00,-2.44141E-02
-2.1940735E+00,-2.44141E-02
-2.1940276E+00,1.46484E-02
-2.1939817E+00,-3.41797E-02
-2.1939358E+00,-4.39453E-02
-2.1938899E+00,-1.46484E-02
-2.1938440E+00,1.46484E-02
-2.1937981E+00,-1.46484E-02
-2.1937522E+00,-2.44141E-02
-2.1937063E+00,-2.44141E-02
-2.1936604E+00,-3.41797E-02
-2.1936144E+00,-2.44141E-02
-2.1935685E+00,-2.44141E-02
-2.1935226E+00,-1.46484E-02
-2.1934767E+00,-4.88281E-03
-2.1934308E+00,6.34766E-02
-2.1933849E+00,1.46484E-02
-2.1933390E+00,4.88281E-03
-2.1932931E+00,-1.46484E-02
